UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
6442,M06442,H,299.248,309.213,1291.176,60.674,151.538,1,0,1,0,0,0
6443,M06443,H,297.094,307.324,1838.842,34.19,1.008,0,0,0,0,0,0
6444,M06444,H,303.244,314.067,1441.57,43.559,99.462,0,0,0,0,0,0
6445,M06445,L,298.958,309.143,1438.505,33.124,130.984,0,0,0,0,0,0
6446,M06446,L,303.15,313.93,1463.955,49.301,131.852,0,0,0,0,0,0
6447,M06447,M,299.138,308.125,1432.839,30.731,168.932,0,0,0,0,0,0
6448,M06448,L,298.145,306.677,1607.038,49.137,102.887,0,0,0,0,0,0
6449,M06449,M,302.639,313.212,1413.113,32.635,151.335,0,0,0,0,0,0
6450,M06450,M,299.853,310.672,1189.699,47.665,115.138,0,0,0,0,0,0
6451,M06451,L,299.873,310.496,1441.082,52.065,171.331,0,0,0,0,0,0
6452,M06452,L,297.437,307.595,1600.461,24.459,12.358,0,0,0,0,0,0
6453,M06453,L,299.085,308.696,1191.488,26.528,0.0,0,0,0,0,0,0
6454,M06454,L,300.857,311.111,1628.003,42.349,207.756,0,0,0,0,0,0
6455,M06455,M,297.402,307.857,1759.714,41.285,80.202,0,0,0,0,0,0
6456,M06456,M,298.922,309.449,1825.585,37.078,0.764,0,0,0,0,0,0
6457,M06457,L,299.159,312.288,1574.286,35.237,108.746,0,0,0,0,0,0
6458,M06458,M,300.133,309.028,1102.977,31.448,83.699,0,0,0,0,0,0
6459,M06459,M,302.959,316.83,1642.476,43.311,145.835,0,0,0,0,0,0
6460,M06460,M,299.4,307.892,1712.778,30.356,154.457,0,0,0,0,0,0
6461,M06461,L,298.619,309.082,1346.762,43.661,90.779,0,0,0,0,0,0
6462,M06462,M,305.493,314.059,1484.01,34.256,185.028,0,0,0,0,0,0
6463,M06463,M,299.134,309.501,1606.392,35.773,35.235,0,0,0,0,0,0
6464,M06464,L,299.619,310.797,1893.197,52.158,0.0,0,0,0,0,0,0
6465,M06465,M,299.284,309.323,1443.713,49.545,130.333,0,0,0,0,0,0
6466,M06466,H,299.446,310.614,1696.076,30.031,101.943,0,0,0,0,0,0
6467,M06467,L,300.156,309.647,1569.585,31.271,0.0,0,0,0,0,0,0
6468,M06468,M,301.842,309.382,1543.874,47.778,162.653,0,0,0,0,0,0
6469,M06469,H,300.808,311.56,1792.703,25.661,1.115,0,0,0,0,0,0
6470,M06470,H,302.154,312.191,1317.087,54.54,112.127,0,0,0,0,0,0
6471,M06471,L,302.088,311.513,1550.689,41.352,173.686,0,0,0,0,0,0
6472,M06472,M,300.417,309.924,1505.981,34.218,137.976,0,0,0,0,0,0
6473,M06473,H,300.753,311.241,1168.478,40.105,134.032,0,0,0,0,0,0
6474,M06474,M,302.217,311.24,1771.168,53.611,86.806,0,0,0,0,0,0
6475,M06475,L,297.778,308.228,1682.384,18.689,131.795,0,0,0,0,0,0
6476,M06476,L,304.996,316.423,1507.453,50.263,155.598,0,0,0,0,0,0
6477,M06477,M,298.975,311.447,1442.497,51.945,74.879,0,0,0,0,0,0
6478,M06478,L,299.298,310.984,1500.049,36.791,40.841,0,0,0,0,0,0
6479,M06479,L,297.576,307.77,1655.622,39.284,175.181,0,0,0,0,0,0
6480,M06480,L,297.636,307.945,1511.637,41.364,249.619,0,0,0,0,0,0
6481,M06481,M,301.948,311.468,1353.15,47.335,224.63,0,0,0,0,0,0
6482,M06482,L,304.54,313.982,1386.242,32.703,0.0,0,0,0,0,0,0
6483,M06483,H,298.866,309.912,1497.333,39.855,207.597,0,0,0,0,0,0
6484,M06484,M,300.695,310.326,1294.83,39.001,75.598,0,0,0,0,0,0
6485,M06485,H,300.44,310.88,1573.331,46.788,246.046,0,0,0,0,0,0
6486,M06486,H,302.0,310.845,1325.536,66.754,47.302,1,0,1,0,0,0
6487,M06487,L,304.437,316.082,1290.046,32.661,41.021,0,0,0,0,0,0
6488,M06488,M,303.042,312.655,2202.489,40.788,116.496,0,0,0,0,0,0
6489,M06489,L,299.523,310.828,1926.767,32.392,91.881,0,0,0,0,0,0
6490,M06490,H,301.058,310.213,1531.668,35.112,95.357,0,0,0,0,0,0
6491,M06491,L,301.256,310.348,1687.224,29.24,186.018,0,0,0,0,0,0
6492,M06492,M,299.96,311.553,1724.609,24.695,206.562,0,0,0,0,0,0
6493,M06493,H,297.808,307.057,1483.402,51.829,53.929,0,0,0,0,0,0
6494,M06494,L,298.402,306.521,1562.206,43.561,234.822,1,1,0,0,0,0
6495,M06495,H,302.296,311.048,1442.323,40.929,33.856,0,0,0,0,0,0
6496,M06496,L,302.503,313.531,1776.247,31.26,77.691,0,0,0,0,0,0
6497,M06497,L,299.585,310.498,1779.275,39.25,260.0,0,0,0,0,0,0
6498,M06498,L,300.522,309.607,1843.622,28.436,145.878,0,0,0,0,0,0
6499,M06499,L,302.395,311.636,1558.52,39.727,74.007,0,0,0,0,0,0
6500,M06500,M,296.591,307.399,1976.917,43.337,138.475,0,0,0,0,0,0
6501,M06501,H,299.107,310.686,1483.203,34.575,169.39,0,0,0,0,0,0
6502,M06502,L,304.036,313.953,1950.325,32.432,143.615,0,0,0,0,0,0
6503,M06503,M,300.599,311.264,1398.074,35.077,209.63,0,0,0,0,0,0
6504,M06504,H,297.742,308.79,1214.563,48.148,59.435,0,0,0,0,0,0
6505,M06505,M,300.235,312.818,1946.118,42.016,74.233,0,0,0,0,0,0
6506,M06506,L,302.043,310.656,1645.283,23.931,57.687,1,0,0,0,0,1
6507,M06507,H,294.907,304.104,1614.207,47.235,61.853,0,0,0,0,0,0
6508,M06508,L,300.353,309.745,1420.693,45.433,122.97,0,0,0,0,0,0
6509,M06509,M,299.255,310.248,1314.067,41.871,45.538,0,0,0,0,0,0
6510,M06510,M,296.716,306.414,1334.945,56.456,140.345,1,0,1,0,0,0
6511,M06511,M,300.164,310.539,1530.48,40.238,164.292,0,0,0,0,0,0
6512,M06512,L,299.727,309.873,1466.956,44.307,34.417,0,0,0,0,0,0
6513,M06513,L,299.952,309.954,1100.0,44.694,75.898,0,0,0,0,0,0
6514,M06514,M,299.303,309.432,1872.627,48.774,84.268,0,0,0,0,0,0
6515,M06515,L,297.957,309.193,1407.663,37.771,104.649,0,0,0,0,0,0
6516,M06516,L,297.09,305.926,1772.45,33.552,108.476,0,0,0,0,0,0
6517,M06517,M,298.619,308.44,1344.757,49.731,183.374,0,0,0,0,0,0
6518,M06518,M,301.719,310.26,1534.065,49.213,188.58,1,1,0,0,0,0
6519,M06519,L,300.466,310.738,1713.908,52.748,63.41,0,0,0,0,0,0
6520,M06520,L,299.862,309.627,1683.556,44.156,168.418,0,0,0,0,0,0
6521,M06521,H,297.92,309.204,1441.049,23.512,216.245,1,1,0,0,0,0
6522,M06522,L,299.252,309.246,1612.045,41.641,204.668,0,0,0,0,0,0
6523,M06523,L,301.474,310.942,1648.708,40.337,134.341,0,0,0,0,0,0
6524,M06524,L,301.01,310.714,1467.456,52.295,116.196,1,0,0,0,0,1
6525,M06525,L,299.046,311.114,1254.982,50.584,21.747,0,0,0,0,0,0
6526,M06526,H,294.777,302.893,1362.595,46.128,91.083,0,0,0,0,0,0
6527,M06527,L,298.65,307.897,1416.57,19.27,15.422,0,0,0,0,0,0
6528,M06528,L,299.035,309.078,1505.733,31.752,199.808,0,0,0,0,0,0
6529,M06529,M,298.186,307.422,1850.324,36.357,101.538,0,0,0,0,0,0
6530,M06530,L,299.174,309.762,1699.646,36.586,113.95,0,0,0,0,0,0
6531,M06531,L,301.633,311.565,1320.466,41.669,76.778,0,0,0,0,0,0
6532,M06532,H,299.925,310.233,1904.035,54.802,21.28,0,0,0,0,0,0
6533,M06533,M,301.979,312.121,1482.657,47.793,169.877,0,0,0,0,0,0
6534,M06534,L,296.983,306.86,1647.903,30.81,155.141,0,0,0,0,0,0
6535,M06535,L,299.39,307.841,1293.423,31.713,185.351,0,0,0,0,0,0
6536,M06536,L,296.122,306.333,1400.508,30.81,0.0,0,0,0,0,0,0
6537,M06537,L,299.147,307.031,1728.346,38.832,212.314,0,0,0,0,0,0
6538,M06538,M,297.909,307.102,1306.648,48.055,111.207,0,0,0,0,0,0
6539,M06539,M,302.563,313.15,1512.138,49.64,174.414,0,0,0,0,0,0
6540,M06540,M,300.819,312.247,1603.6,36.238,0.0,0,0,0,0,0,0
6541,M06541,H,302.03,314.849,1274.954,39.699,148.715,0,0,0,0,0,0
6542,M06542,L,299.141,308.627,1108.943,56.742,114.854,1,0,1,0,0,0
6543,M06543,H,297.961,306.922,1699.625,25.151,104.553,0,0,0,0,0,0
6544,M06544,M,297.897,308.524,2129.944,46.38,113.12,0,0,0,0,0,0
6545,M06545,L,300.531,312.775,1600.951,45.3,78.273,0,0,0,0,0,0
6546,M06546,H,303.62,315.46,1643.164,37.034,21.14,0,0,0,0,0,0
6547,M06547,L,300.825,309.583,1305.504,39.816,31.496,0,0,0,0,0,0
6548,M06548,M,299.25,309.082,1823.328,44.202,121.877,0,0,0,0,0,0
6549,M06549,M,299.622,310.643,1417.111,37.054,211.799,0,0,0,0,0,0
6550,M06550,L,299.937,311.041,1756.018,33.624,197.48,0,0,0,0,0,0
6551,M06551,H,304.053,314.764,1633.605,32.871,136.123,0,0,0,0,0,0
6552,M06552,L,302.467,311.929,1638.973,58.622,85.79,0,0,0,0,0,0
6553,M06553,H,300.52,311.219,1630.527,35.597,260.0,0,0,0,0,0,0
6554,M06554,L,300.219,311.335,1623.516,42.014,167.663,0,0,0,0,0,0
6555,M06555,L,300.599,309.48,1562.346,47.853,161.625,0,0,0,0,0,0
6556,M06556,L,300.989,312.585,1713.238,37.885,26.727,0,0,0,0,0,0
6557,M06557,H,299.174,310.364,1340.269,40.358,137.887,0,0,0,0,0,0
6558,M06558,L,298.312,307.421,1447.46,45.027,33.351,0,0,0,0,0,0
6559,M06559,H,302.064,313.174,1822.979,31.521,260.0,1,0,0,0,1,0
6560,M06560,L,300.044,311.02,1538.039,24.635,61.131,0,0,0,0,0,0
6561,M06561,L,301.897,312.919,1428.293,32.694,77.525,0,0,0,0,0,0
6562,M06562,L,303.292,315.183,1727.671,57.285,74.551,0,0,0,0,0,0
6563,M06563,L,301.041,311.029,1684.235,34.248,94.088,0,0,0,0,0,0
6564,M06564,H,300.717,311.115,1214.04,41.306,166.928,0,0,0,0,0,0
6565,M06565,L,306.4,313.234,1660.585,26.742,120.212,0,0,0,0,0,0
6566,M06566,M,300.414,311.753,1530.214,53.421,122.963,0,0,0,0,0,0
6567,M06567,M,297.819,309.042,1656.618,36.989,170.338,0,0,0,0,0,0
6568,M06568,M,299.438,311.065,1502.355,35.451,13.784,0,0,0,0,0,0
6569,M06569,M,303.103,311.979,1602.146,38.666,172.37,0,0,0,0,0,0
6570,M06570,H,297.412,308.566,1100.0,65.13,129.426,1,0,1,0,0,0
6571,M06571,M,298.495,309.718,1303.114,44.415,70.805,0,0,0,0,0,0
6572,M06572,M,302.213,311.432,1662.822,38.432,129.224,0,0,0,0,0,0
6573,M06573,M,299.457,310.724,2076.716,11.172,127.931,0,0,0,0,0,0
6574,M06574,M,299.78,310.335,1580.801,53.53,0.0,0,0,0,0,0,0
6575,M06575,L,302.147,310.109,1347.583,33.051,216.236,1,1,0,0,0,0
6576,M06576,M,298.566,309.268,1529.79,31.473,204.612,0,0,0,0,0,0
6577,M06577,L,297.063,306.142,1303.447,32.368,28.575,0,0,0,0,0,0
6578,M06578,M,297.222,305.211,1774.961,54.65,67.093,0,0,0,0,0,0
6579,M06579,H,301.164,311.603,1510.578,39.578,214.753,1,1,0,0,0,0
6580,M06580,H,300.518,310.44,1731.706,24.779,166.513,0,0,0,0,0,0
6581,M06581,H,298.615,310.299,1466.24,37.959,147.218,0,0,0,0,0,0
6582,M06582,M,297.682,307.9,1751.231,31.685,150.511,0,0,0,0,0,0
6583,M06583,M,299.459,310.393,1142.809,43.595,146.179,0,0,0,0,0,0
6584,M06584,L,302.233,312.844,1505.385,36.136,45.462,0,0,0,0,0,0
6585,M06585,L,298.328,309.554,1618.709,24.307,80.475,0,0,0,0,0,0
6586,M06586,L,298.675,307.611,1440.963,39.175,189.817,0,0,0,0,0,0
6587,M06587,L,297.619,307.857,1579.092,39.432,165.938,0,0,0,0,0,0
6588,M06588,H,299.265,309.096,1575.36,27.465,139.88,0,0,0,0,0,0
6589,M06589,H,300.676,311.461,1730.743,20.399,74.644,0,0,0,0,0,0
6590,M06590,M,304.23,314.537,1636.736,42.826,189.246,0,0,0,0,0,0
6591,M06591,L,300.436,309.699,1586.444,37.194,52.336,0,0,0,0,0,0
6592,M06592,M,299.893,309.487,1693.482,37.848,223.659,0,0,0,0,0,0
6593,M06593,L,301.726,313.704,1202.329,47.458,69.225,0,0,0,0,0,0
6594,M06594,H,301.392,309.359,1334.47,20.613,58.992,0,0,0,0,0,0
6595,M06595,H,298.845,309.696,1195.243,40.603,122.113,0,0,0,0,0,0
6596,M06596,L,304.604,316.094,1620.692,46.626,134.883,0,0,0,0,0,0
6597,M06597,L,299.951,310.646,1591.039,38.174,126.794,0,0,0,0,0,0
6598,M06598,L,300.473,312.838,1804.765,25.838,27.404,0,0,0,0,0,0
6599,M06599,L,301.103,312.229,1577.367,33.392,149.508,0,0,0,0,0,0
6600,M06600,L,300.692,311.153,1361.026,35.485,188.555,0,0,0,0,0,0
6601,M06601,L,303.051,312.491,1529.48,24.21,114.324,0,0,0,0,0,0
6602,M06602,L,298.82,309.303,1100.0,43.714,11.769,0,0,0,0,0,0
6603,M06603,L,301.567,312.385,1410.19,40.032,105.208,0,0,0,0,0,0
6604,M06604,L,300.329,310.333,1100.0,33.571,40.699,0,0,0,0,0,0
6605,M06605,M,301.965,311.074,1572.275,49.855,0.0,0,0,0,0,0,0
6606,M06606,L,299.57,308.125,1438.554,34.78,81.625,0,0,0,0,0,0
6607,M06607,H,299.299,309.522,1470.899,54.799,233.689,0,0,0,0,0,0
6608,M06608,L,301.464,309.688,1295.051,37.311,114.222,0,0,0,0,0,0
6609,M06609,L,300.716,310.15,1352.852,30.455,100.887,0,0,0,0,0,0
6610,M06610,L,298.359,305.441,1652.376,30.756,169.701,0,0,0,0,0,0
6611,M06611,M,302.691,313.691,1184.065,40.911,162.777,0,0,0,0,0,0
6612,M06612,L,301.465,312.85,1611.251,29.295,17.393,0,0,0,0,0,0
6613,M06613,M,299.852,309.946,1321.531,41.444,250.835,0,0,0,0,0,0
6614,M06614,L,299.064,311.261,1130.179,35.995,133.844,0,0,0,0,0,0
6615,M06615,H,300.728,312.345,1769.796,35.765,183.467,1,1,0,0,0,0
6616,M06616,L,301.321,311.897,1792.42,39.584,78.348,0,0,0,0,0,0
6617,M06617,L,296.812,306.676,1381.317,50.047,0.0,0,0,0,0,0,0
6618,M06618,H,300.751,310.332,1379.16,34.57,111.818,1,0,0,0,0,1
6619,M06619,L,301.305,311.98,1444.808,41.841,42.839,0,0,0,0,0,0
6620,M06620,L,295.295,305.126,1321.786,44.443,201.98,0,0,0,0,0,0
6621,M06621,H,300.392,311.05,1360.554,27.902,20.81,0,0,0,0,0,0
6622,M06622,L,301.389,312.136,1599.013,45.228,121.859,0,0,0,0,0,0
6623,M06623,L,301.162,310.886,1956.257,48.154,161.958,0,0,0,0,0,0
6624,M06624,L,301.605,312.92,1421.964,49.661,149.761,0,0,0,0,0,0
6625,M06625,L,299.345,309.071,1725.083,28.912,84.933,0,0,0,0,0,0
6626,M06626,H,297.92,307.946,1577.636,29.611,0.0,0,0,0,0,0,0
6627,M06627,M,296.401,305.227,1132.108,39.457,14.51,0,0,0,0,0,0
6628,M06628,M,302.184,311.86,1494.624,38.888,66.993,0,0,0,0,0,0
6629,M06629,L,301.406,313.996,1466.989,40.193,21.291,0,0,0,0,0,0
6630,M06630,M,302.337,311.257,1822.198,36.434,114.718,0,0,0,0,0,0
6631,M06631,M,298.55,309.075,1831.134,41.858,66.623,0,0,0,0,0,0
6632,M06632,L,301.608,311.062,1582.896,14.459,29.505,0,0,0,0,0,0
6633,M06633,H,296.995,304.338,1767.137,46.581,20.413,0,0,0,0,0,0
6634,M06634,M,298.261,308.932,1467.801,54.719,8.564,0,0,0,0,0,0
6635,M06635,M,300.252,309.585,1746.258,34.469,116.05,0,0,0,0,0,0
6636,M06636,L,301.326,311.709,1522.074,42.024,68.628,0,0,0,0,0,0
6637,M06637,L,303.358,314.546,1741.488,56.807,121.802,0,0,0,0,0,0
6638,M06638,M,299.52,309.801,1763.87,40.335,114.584,0,0,0,0,0,0
6639,M06639,M,298.269,308.662,1657.619,43.054,105.768,0,0,0,0,0,0
6640,M06640,L,298.166,307.124,1336.851,58.417,165.31,1,0,1,0,0,0
6641,M06641,L,298.624,309.472,1407.48,60.364,16.868,1,0,1,0,0,0
6642,M06642,H,304.442,314.214,1665.496,29.392,165.688,0,0,0,0,0,0
6643,M06643,L,301.514,309.116,1696.561,35.885,147.479,0,0,0,0,0,0
6644,M06644,L,302.225,313.218,1534.846,48.936,106.156,0,0,0,0,0,0
6645,M06645,M,299.522,310.882,1431.296,44.971,63.442,0,0,0,0,0,0
6646,M06646,L,299.997,311.774,1542.106,47.06,122.767,0,0,0,0,0,0
6647,M06647,L,301.399,314.004,1438.735,13.784,151.402,0,0,0,0,0,0
6648,M06648,L,298.988,309.917,1439.959,20.461,21.994,0,0,0,0,0,0
6649,M06649,H,299.417,310.034,1931.207,57.842,162.689,1,0,0,1,0,0
6650,M06650,L,298.651,309.96,1395.393,47.739,241.717,1,1,0,0,0,0
6651,M06651,M,299.105,308.041,1611.713,43.536,115.451,0,0,0,0,0,0
6652,M06652,H,300.098,308.092,1533.643,27.577,211.227,1,1,0,0,0,0
6653,M06653,M,298.357,307.784,1230.16,35.85,153.247,0,0,0,0,0,0
6654,M06654,M,300.572,312.105,1222.576,45.697,138.444,0,0,0,0,0,0
6655,M06655,M,300.569,309.776,1482.154,26.169,70.95,0,0,0,0,0,0
6656,M06656,L,299.642,310.2,1100.0,32.947,96.127,0,0,0,0,0,0
6657,M06657,M,298.345,309.033,1902.689,43.754,51.343,0,0,0,0,0,0
6658,M06658,H,300.21,310.503,1420.445,45.897,186.027,1,1,0,0,0,0
6659,M06659,M,298.99,307.457,1402.498,34.77,67.882,0,0,0,0,0,0
6660,M06660,L,300.093,310.504,1769.074,49.823,243.342,0,0,0,0,0,0
6661,M06661,L,302.196,311.69,1469.042,49.498,150.684,0,0,0,0,0,0
6662,M06662,H,297.494,309.538,1643.229,22.072,147.583,0,0,0,0,0,0
6663,M06663,L,304.347,315.711,1374.031,56.38,27.353,1,0,1,0,0,0
6664,M06664,H,299.855,309.391,1509.995,51.664,166.584,0,0,0,0,0,0
6665,M06665,L,300.824,312.943,1713.065,42.066,104.577,0,0,0,0,0,0
6666,M06666,M,298.494,308.907,1310.401,38.627,80.514,0,0,0,0,0,0
6667,M06667,H,302.284,310.278,1616.102,47.893,74.086,0,0,0,0,0,0
6668,M06668,L,299.749,309.655,1100.0,45.337,33.116,0,0,0,0,0,0
6669,M06669,L,299.212,311.174,1778.411,37.284,120.692,0,0,0,0,0,0
6670,M06670,H,298.849,307.865,1377.588,56.063,108.312,1,0,1,0,0,0
6671,M06671,L,299.463,309.381,1481.155,18.953,28.048,0,0,0,0,0,0
6672,M06672,L,300.837,309.205,1478.45,33.351,156.033,0,0,0,0,0,0
6673,M06673,M,300.346,308.904,1285.532,44.478,260.0,0,0,0,0,0,0
6674,M06674,L,299.92,308.919,1268.641,39.479,20.319,0,0,0,0,0,0
6675,M06675,M,298.577,307.104,1614.696,46.996,112.073,0,0,0,0,0,0
6676,M06676,L,298.462,307.72,1625.034,26.054,236.082,0,0,0,0,0,0
6677,M06677,L,299.078,311.164,1305.24,37.456,65.584,0,0,0,0,0,0
6678,M06678,H,300.921,310.877,1619.034,51.504,150.777,1,0,0,0,0,1
6679,M06679,L,301.325,312.267,1622.737,25.063,147.475,0,0,0,0,0,0
6680,M06680,L,301.594,312.904,1416.792,37.595,166.078,0,0,0,0,0,0
6681,M06681,M,299.997,308.667,1215.431,34.692,248.285,0,0,0,0,0,0
6682,M06682,H,300.767,309.769,1491.74,43.634,0.0,0,0,0,0,0,0
6683,M06683,M,299.663,310.582,1580.318,43.931,133.362,0,0,0,0,0,0
6684,M06684,H,296.515,305.754,1487.05,40.971,84.931,0,0,0,0,0,0
6685,M06685,L,299.568,310.408,1369.651,37.101,117.216,0,0,0,0,0,0
6686,M06686,L,299.249,311.262,1602.733,40.633,123.153,0,0,0,0,0,0
6687,M06687,H,297.922,306.175,1778.371,38.353,99.41,0,0,0,0,0,0
6688,M06688,H,298.865,308.437,1330.535,39.675,43.89,0,0,0,0,0,0
6689,M06689,M,300.27,310.032,1434.438,54.57,48.658,0,0,0,0,0,0
6690,M06690,L,297.734,307.102,2103.491,27.977,260.0,1,0,0,0,1,0
6691,M06691,L,298.578,307.849,1563.991,43.417,23.29,0,0,0,0,0,0
6692,M06692,L,303.096,312.505,1221.302,30.579,205.865,0,0,0,0,0,0
6693,M06693,H,296.795,306.776,1394.932,59.55,47.547,1,0,1,0,0,0
6694,M06694,H,299.634,309.831,1333.477,40.891,126.677,0,0,0,0,0,0
6695,M06695,L,297.667,308.811,1583.687,27.321,257.773,0,0,0,0,0,0
6696,M06696,L,298.497,308.467,1567.7,37.681,175.638,0,0,0,0,0,0
6697,M06697,L,299.605,310.946,1359.973,25.411,19.332,0,0,0,0,0,0
6698,M06698,L,298.025,307.315,1908.388,33.668,96.408,0,0,0,0,0,0
6699,M06699,M,301.148,309.706,1518.729,46.158,118.189,0,0,0,0,0,0
6700,M06700,M,302.702,312.337,1399.739,53.612,192.14,0,0,0,0,0,0
6701,M06701,L,301.683,312.238,1231.353,50.807,123.308,0,0,0,0,0,0
6702,M06702,M,302.049,313.082,1303.152,38.951,108.879,0,0,0,0,0,0
6703,M06703,H,297.241,308.993,1225.875,45.701,240.398,0,0,0,0,0,0
6704,M06704,L,299.514,309.862,1458.075,48.085,230.623,0,0,0,0,0,0
6705,M06705,L,300.935,311.838,1305.308,62.497,168.906,1,0,1,0,0,0
6706,M06706,L,301.742,313.385,1672.476,33.96,76.172,0,0,0,0,0,0
6707,M06707,L,303.507,312.572,1371.425,55.094,0.0,1,0,1,0,0,0
6708,M06708,M,302.138,311.886,1684.844,29.08,30.465,0,0,0,0,0,0
6709,M06709,M,301.793,315.118,1608.123,51.799,11.934,0,0,0,0,0,0
6710,M06710,L,305.267,316.295,1642.012,33.793,115.717,0,0,0,0,0,0
6711,M06711,L,300.193,310.805,1697.285,33.163,185.654,0,0,0,0,0,0
6712,M06712,H,299.422,310.494,1938.531,37.154,258.307,1,1,0,0,1,0
6713,M06713,L,300.355,308.752,1313.221,32.24,209.153,1,1,0,0,0,0
6714,M06714,M,298.17,307.394,1686.12,44.261,70.321,0,0,0,0,0,0
6715,M06715,M,300.135,308.921,1587.586,52.265,137.777,0,0,0,0,0,0
6716,M06716,H,296.546,307.049,1733.922,18.884,148.162,0,0,0,0,0,0
6717,M06717,M,298.941,308.498,1524.375,38.254,10.837,0,0,0,0,0,0
6718,M06718,H,299.769,309.884,1758.722,29.134,58.846,0,0,0,0,0,0
6719,M06719,M,301.899,311.526,1215.847,49.051,89.848,0,0,0,0,0,0
6720,M06720,L,302.222,310.27,1279.052,54.204,260.0,0,0,0,0,0,0
6721,M06721,L,298.073,309.135,1374.774,38.254,147.052,0,0,0,0,0,0
6722,M06722,L,304.152,312.037,1483.555,32.967,27.978,0,0,0,0,0,0
6723,M06723,L,300.297,309.424,1510.198,23.848,90.261,0,0,0,0,0,0
6724,M06724,L,300.48,308.902,1337.194,59.488,151.416,1,0,1,0,0,0
6725,M06725,L,296.765,305.709,1282.008,53.189,102.421,0,0,0,0,0,0
6726,M06726,L,298.76,309.002,1355.836,20.215,95.069,0,0,0,0,0,0
6727,M06727,L,302.1,313.582,1123.953,46.555,171.24,0,0,0,0,0,0
6728,M06728,L,300.34,308.466,1436.61,28.879,218.103,0,0,0,0,0,0
6729,M06729,M,300.216,309.547,1487.151,34.915,205.131,0,0,0,0,0,0
6730,M06730,M,300.454,308.355,1597.028,27.515,98.983,0,0,0,0,0,0
6731,M06731,H,297.114,306.387,1536.712,19.992,108.446,0,0,0,0,0,0
6732,M06732,M,299.807,309.893,1894.548,39.544,98.361,0,0,0,0,0,0
6733,M06733,H,302.817,313.737,1678.722,58.954,193.919,0,0,0,0,0,0
6734,M06734,M,302.173,309.631,1662.209,30.74,92.776,0,0,0,0,0,0
6735,M06735,L,299.75,310.41,1580.234,48.913,0.0,0,0,0,0,0,0
6736,M06736,H,303.127,311.96,1617.86,50.483,153.775,0,0,0,0,0,0
6737,M06737,L,297.482,306.022,1451.437,47.217,157.052,0,0,0,0,0,0
6738,M06738,M,298.057,308.138,1521.917,59.965,91.628,0,0,0,0,0,0
6739,M06739,M,303.727,314.48,1922.743,49.552,249.722,1,1,0,0,1,0
6740,M06740,L,301.156,311.035,1484.588,58.047,82.043,0,0,0,0,0,0
6741,M06741,M,299.422,308.11,1206.99,28.529,219.238,0,0,0,0,0,0
6742,M06742,L,299.889,309.768,1653.298,47.454,26.269,0,0,0,0,0,0
6743,M06743,L,298.387,307.517,1692.546,55.109,139.346,0,0,0,0,0,0
6744,M06744,L,300.553,311.278,1533.995,32.28,63.394,0,0,0,0,0,0
6745,M06745,L,300.395,311.685,1100.0,5.138,114.885,0,0,0,0,0,0
6746,M06746,L,300.04,311.254,1783.053,27.327,173.308,0,0,0,0,0,0
6747,M06747,M,297.68,307.657,1550.579,32.752,80.12,0,0,0,0,0,0
6748,M06748,M,300.53,311.877,1431.743,45.612,71.147,0,0,0,0,0,0
6749,M06749,L,298.941,307.716,1761.373,34.336,104.419,0,0,0,0,0,0
6750,M06750,M,298.028,310.167,1100.0,40.031,260.0,0,0,0,0,0,0
6751,M06751,L,302.533,311.302,1524.609,33.957,134.159,0,0,0,0,0,0
6752,M06752,L,304.339,311.903,1381.025,38.715,130.017,0,0,0,0,0,0
6753,M06753,M,303.885,315.524,1828.272,39.338,150.441,0,0,0,0,0,0
6754,M06754,H,301.3,310.448,1553.434,33.676,0.0,0,0,0,0,0,0
6755,M06755,L,299.469,309.609,1309.776,48.213,184.461,0,0,0,0,0,0
6756,M06756,L,299.859,308.622,1750.412,53.803,169.794,0,0,0,0,0,0
6757,M06757,M,300.811,313.648,1100.0,28.511,0.0,0,0,0,0,0,0
6758,M06758,H,299.16,311.346,1611.738,42.173,260.0,0,0,0,0,0,0
6759,M06759,L,302.638,314.493,1222.076,25.705,120.213,0,0,0,0,0,0
6760,M06760,L,295.929,306.035,1398.264,22.473,41.826,0,0,0,0,0,0
6761,M06761,L,299.409,310.585,1447.051,50.365,141.953,0,0,0,0,0,0
6762,M06762,M,301.602,311.538,1700.225,60.074,56.381,0,0,0,0,0,0
6763,M06763,H,298.31,309.656,1984.75,36.716,7.273,0,0,0,0,0,0
6764,M06764,M,299.52,309.027,1108.498,58.333,100.921,1,0,1,0,0,0
6765,M06765,L,301.187,313.089,1598.187,33.518,104.072,0,0,0,0,0,0
6766,M06766,M,303.037,312.483,1984.54,37.655,9.781,0,0,0,0,0,0
6767,M06767,H,297.412,306.995,1373.955,56.677,65.38,1,0,1,0,0,0
6768,M06768,L,297.264,306.704,1360.3,30.873,47.686,1,0,0,0,0,1
6769,M06769,H,298.108,308.339,1551.908,49.167,94.985,0,0,0,0,0,0
6770,M06770,L,296.925,306.459,1682.344,36.517,165.338,0,0,0,0,0,0
6771,M06771,L,297.067,307.652,1644.672,32.793,129.895,0,0,0,0,0,0
6772,M06772,M,298.055,307.477,1421.086,34.912,117.712,0,0,0,0,0,0
